"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","p_iid","p_noniid","server_win","server_rank","return_win","return_rank"
FALSE,FALSE,FALSE,0,1,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.659398594125377,1,38,0,135
FALSE,FALSE,TRUE,0,1,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.659007208144134,1,38,0,135
FALSE,FALSE,FALSE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.654498344193416,1,38,0,135
FALSE,FALSE,TRUE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.654104281075321,1,38,0,135
FALSE,TRUE,FALSE,0,1,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.654984643287581,1,38,0,135
FALSE,TRUE,TRUE,0,1,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.654590842104995,1,38,0,135
FALSE,TRUE,FALSE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.650054591299549,1,38,0,135
FALSE,TRUE,FALSE,0,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.646350070875253,1,38,0,135
FALSE,TRUE,TRUE,0,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.6459517415197,1,38,0,135
FALSE,TRUE,TRUE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.649658172838613,1,38,0,135
TRUE,FALSE,FALSE,0,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.639575409121939,1,38,0,135
TRUE,FALSE,FALSE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.643311732646933,1,38,0,135
TRUE,FALSE,FALSE,0,1,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.648285381661602,1,38,0,135
TRUE,TRUE,FALSE,0,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.63504674567502,1,38,0,135
TRUE,TRUE,FALSE,1,0,"joao sousa","frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic",0.64587644886755,0.638803502790374,1,38,0,135
FALSE,FALSE,FALSE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.632450581297328,0,135,1,38
FALSE,FALSE,TRUE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.628692380000961,0,135,1,38
FALSE,FALSE,FALSE,0,1,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.637974010981125,0,135,1,38
FALSE,FALSE,TRUE,0,1,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.634239624849954,0,135,1,38
FALSE,FALSE,FALSE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.639994225965353,0,135,1,38
FALSE,FALSE,TRUE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.636268797798368,0,135,1,38
FALSE,TRUE,FALSE,0,1,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.628175357269003,0,135,1,38
FALSE,TRUE,TRUE,0,1,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.624399402794034,0,135,1,38
FALSE,TRUE,FALSE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.630218558496732,0,135,1,38
FALSE,TRUE,FALSE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.622590868768677,0,135,1,38
FALSE,TRUE,TRUE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.61879261804875,0,135,1,38
FALSE,TRUE,TRUE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.62645101452936,0,135,1,38
TRUE,FALSE,FALSE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.623397801904645,0,135,1,38
TRUE,FALSE,FALSE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.631018848371811,0,135,1,38
TRUE,FALSE,FALSE,0,1,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.628977465799832,0,135,1,38
TRUE,TRUE,FALSE,0,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.613443671933455,0,135,1,38
TRUE,TRUE,FALSE,1,0,"frank dancevic","joao sousa","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 frank dancevic","Men'sUSOpen.:Joao Sousa:Frank Dancevic:2014 joao sousa",0.625889852089018,0.621143735746529,0,135,1,38
FALSE,FALSE,FALSE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.766180610243648,1,15,0,77
FALSE,FALSE,TRUE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.773938573664123,1,15,0,77
FALSE,FALSE,FALSE,0,1,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.765790506926674,1,15,0,77
FALSE,FALSE,TRUE,0,1,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.773557588331574,1,15,0,77
FALSE,FALSE,FALSE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.772362148331244,1,15,0,77
FALSE,FALSE,TRUE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.779973911496467,1,15,0,77
FALSE,TRUE,FALSE,0,1,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.771170294889036,1,15,0,77
FALSE,TRUE,TRUE,0,1,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.778810498101816,1,15,0,77
FALSE,TRUE,FALSE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.777634817809726,1,15,0,77
FALSE,TRUE,FALSE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.771554110630227,1,15,0,77
FALSE,TRUE,TRUE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.779185168325598,1,15,0,77
FALSE,TRUE,TRUE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.785119324234948,1,15,0,77
TRUE,FALSE,FALSE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.778237255626605,1,15,0,77
TRUE,FALSE,FALSE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.784189830107519,1,15,0,77
TRUE,FALSE,FALSE,0,1,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.777861435555618,1,15,0,77
TRUE,TRUE,FALSE,0,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.783412003339656,1,15,0,77
TRUE,TRUE,FALSE,1,0,"john isner","jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff",0.767408375276988,0.789263289423682,1,15,0,77
FALSE,FALSE,FALSE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.678406278764139,0,77,1,15
FALSE,FALSE,TRUE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.680630552926011,0,77,1,15
FALSE,FALSE,FALSE,0,1,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.687488855580578,0,77,1,15
FALSE,FALSE,TRUE,0,1,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.689679045905464,0,77,1,15
FALSE,FALSE,FALSE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.681718333733947,0,77,1,15
FALSE,FALSE,TRUE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.683930372988043,0,77,1,15
FALSE,TRUE,FALSE,0,1,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.676208005231723,0,77,1,15
FALSE,TRUE,TRUE,0,1,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.678440276891543,0,77,1,15
FALSE,TRUE,FALSE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.670329068766115,0,77,1,15
FALSE,TRUE,FALSE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.666956396423543,0,77,1,15
FALSE,TRUE,TRUE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.669221250028472,0,77,1,15
FALSE,TRUE,TRUE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.67258224607882,0,77,1,15
TRUE,FALSE,FALSE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.670533322792991,0,77,1,15
TRUE,FALSE,FALSE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.673887483656801,0,77,1,15
TRUE,FALSE,FALSE,0,1,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.679733281683455,0,77,1,15
TRUE,TRUE,FALSE,0,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.658944053356786,0,77,1,15
TRUE,TRUE,FALSE,1,0,"jan lennard struff","john isner","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 jan lennard struff","Men'sUSOpen.:John Isner:Jan-Lennard Struff:2014 john isner",0.669316051559918,0.662356788773253,0,77,1,15
FALSE,FALSE,FALSE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.788043529754899,1,15,0,419
FALSE,FALSE,TRUE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.794331650544896,1,15,0,419
FALSE,FALSE,FALSE,0,1,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.788009792725732,1,15,0,419
FALSE,FALSE,TRUE,0,1,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.794298653136461,1,15,0,419
FALSE,FALSE,FALSE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.795011746486509,1,15,0,419
FALSE,FALSE,TRUE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.801145306194754,1,15,0,419
FALSE,TRUE,FALSE,0,1,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.793111552395497,1,15,0,419
FALSE,TRUE,TRUE,0,1,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.79928761448895,1,15,0,419
FALSE,TRUE,FALSE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.799987767925541,1,15,0,419
FALSE,TRUE,FALSE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.793144690639528,1,15,0,419
FALSE,TRUE,TRUE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.799320013793587,1,15,0,419
FALSE,TRUE,TRUE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.806008768273679,1,15,0,419
TRUE,FALSE,FALSE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.798450497531424,1,15,0,419
TRUE,FALSE,FALSE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.805161169006086,1,15,0,419
TRUE,FALSE,FALSE,0,1,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.798417993248491,1,15,0,419
TRUE,TRUE,FALSE,0,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.803363690828651,1,15,0,419
TRUE,TRUE,FALSE,1,0,"john isner","marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron",0.790748960484003,0.809949713113991,1,15,0,419
FALSE,FALSE,FALSE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.640852430443917,0,419,1,15
FALSE,FALSE,TRUE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.637318544362541,0,419,1,15
FALSE,FALSE,FALSE,0,1,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.647896838276789,0,419,1,15
FALSE,FALSE,TRUE,0,1,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.644393804384883,0,419,1,15
FALSE,FALSE,FALSE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.644156728292178,0,419,1,15
FALSE,FALSE,TRUE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.640637123356442,0,419,1,15
FALSE,TRUE,FALSE,0,1,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.642027526977652,0,419,1,15
FALSE,TRUE,TRUE,0,1,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.638498681070244,0,419,1,15
FALSE,TRUE,FALSE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.638259881067366,0,419,1,15
FALSE,TRUE,FALSE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.634931859059601,0,419,1,15
FALSE,TRUE,TRUE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.631373226451409,0,419,1,15
FALSE,TRUE,TRUE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.634715025745915,0,419,1,15
TRUE,FALSE,FALSE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.625847048755364,0,419,1,15
TRUE,FALSE,FALSE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.629209524588483,0,419,1,15
TRUE,FALSE,FALSE,0,1,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.633017234535108,0,419,1,15
TRUE,TRUE,FALSE,0,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.619825857313608,0,419,1,15
TRUE,TRUE,FALSE,1,0,"marcos giron","john isner","Men'sUSOpen.:John Isner:Marcos Giron:2014 marcos giron","Men'sUSOpen.:John Isner:Marcos Giron:2014 john isner",0.632115585655754,0.623209867053535,0,419,1,15
FALSE,FALSE,FALSE,0,0,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.741736117006312,0,15,1,25
FALSE,FALSE,TRUE,0,0,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.750942798871147,0,15,1,25
FALSE,FALSE,FALSE,0,1,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.747313421120087,0,15,1,25
FALSE,FALSE,TRUE,0,1,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.756386581641948,0,15,1,25
FALSE,FALSE,FALSE,1,0,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.7459745393622,0,15,1,25
FALSE,FALSE,TRUE,1,0,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.755080019025971,0,15,1,25
FALSE,TRUE,FALSE,0,1,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.751197383208296,0,15,1,25
FALSE,TRUE,TRUE,0,1,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.760175838170648,0,15,1,25
FALSE,TRUE,FALSE,1,0,"john isner","philipp kohlschreiber","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 john isner","Men'sUSOpen.:John Isner:Philipp Kohlschreiber:2014 philipp kohlschreiber",0.737522941575448,0.749872192943228,0,15,1,25
